V 1 3 0,real,real
V 1 3 1,real,real
V 1 3 2,real,real
V 1 3 3,real,real
V 1 3 4,real,real
V 1 3 5,real,real
V 1 3 6,real,real
V 1 3 7,real,real
V 1 3 8,real,real
V 1 3 9,real,real
V 1 4 0,real,real
V 1 4 1,real,real
V 1 4 2,real,real
V 1 4 3,real,real
V 1 4 4,real,real
V 1 4 5,real,real
V 1 4 6,real,real
V 1 4 7,real,real
V 1 4 8,real,real
V 1 4 9,real,real
V 1 5 0,real,real
V 1 5 1,real,real
V 1 5 2,real,real
V 1 5 3,real,real
V 1 5 4,real,real
V 1 5 5,real,real
V 1 5 6,real,real
V 1 5 7,real,real
V 1 5 8,real,real
V 1 5 9,real,real
V 1 6 0,real,real
V 1 6 1,real,real
V 1 6 2,real,real
V 1 6 3,real,real
V 1 6 4,real,real
V 1 6 5,real,real
V 1 6 6,real,real
V 1 6 7,real,real
V 1 6 8,real,real
V 1 6 9,real,real
V 1 7 0,real,real
V 1 7 1,real,real
V 1 7 2,real,real
V 1 7 3,real,real
V 1 7 4,real,real
V 1 7 5,real,real
V 1 7 6,real,real
V 1 7 7,real,real
V 1 7 8,real,real
V 1 7 9,real,real
V 1 8 0,real,real
V 1 8 1,real,real
V 1 8 2,real,real
V 1 8 3,real,real
V 1 8 4,real,real
V 1 8 5,real,real
V 1 8 6,real,real
V 1 8 7,real,real
V 1 8 8,real,real
V 1 8 9,real,real
V 1 9 0,real,real
V 1 9 1,real,real
V 1 9 2,real,real
V 1 9 3,real,real
V 1 9 4,real,real
V 1 9 5,real,real
V 1 9 6,real,real
V 1 9 7,real,real
V 1 9 8,real,real
V 1 9 9,real,real
V 2 0 0,real,real
V 2 0 1,real,real
V 2 0 2,real,real
V 2 0 3,real,real
V 2 0 4,real,real
V 2 0 5,real,real
V 2 0 6,real,real
V 2 0 7,real,real
V 2 0 8,real,real
V 2 0 9,real,real
V 2 1 0,real,real
V 2 1 1,real,real
V 2 1 2,real,real
V 2 1 3,real,real
V 2 1 4,real,real
V 2 1 5,real,real
V 2 1 6,real,real
V 2 1 7,real,real
V 2 1 8,real,real
V 2 1 9,real,real
V 2 2 0,real,real
V 2 2 1,real,real
V 2 2 2,real,real
V 2 2 3,real,real
V 2 2 4,real,real
V 2 2 5,real,real
V 2 2 6,real,real
V 2 2 7,real,real
V 2 2 8,real,real
V 2 2 9,real,real
V 2 3 0,real,real
V 2 3 1,real,real
V 2 3 2,real,real
V 2 3 3,real,real
V 2 3 4,real,real
V 2 3 5,real,real
V 2 3 6,real,real
V 2 3 7,real,real
V 2 3 8,real,real
V 2 3 9,real,real
V 2 4 0,real,real
V 2 4 1,real,real
V 2 4 2,real,real
V 2 4 3,real,real
V 2 4 4,real,real
V 2 4 5,real,real
V 2 4 6,real,real
V 2 4 7,real,real
V 2 4 8,real,real
V 2 4 9,real,real
V 2 5 0,real,real
V 2 5 1,real,real
V 2 5 2,real,real
V 2 5 3,real,real
V 2 5 4,real,real
V 2 5 5,real,real
V 2 5 6,real,real
Class,categorical,categorical
d 3m Index,integer,integer
age gt 6 0,categorical,real
air,categorical,categorical
air Bone Gap,categorical,categorical
ar c,categorical,categorical
ar u,categorical,categorical
bone,categorical,categorical
bone Abnormal,categorical,categorical
bser,categorical,categorical
history buzzing,categorical,categorical
history dizziness,categorical,categorical
history fluctuating,categorical,categorical
history fullness,categorical,categorical
history heredity,categorical,categorical
history nausea,categorical,categorical
history noise,categorical,categorical
history recruitment,categorical,categorical
history ringing,categorical,categorical
history roaring,categorical,categorical
history vomiting,categorical,categorical
late wave poor,categorical,categorical
m at 2k,categorical,categorical
m cond lt 1k,categorical,categorical
m gt 1k,categorical,categorical
m m gt 2k,categorical,categorical
m m sn,categorical,categorical
m m sn gt 1k,categorical,categorical
m m sn gt 2k,categorical,categorical
m m sn gt 5 0 0,categorical,categorical
m p sn gt 2k,categorical,categorical
m s gt 5 0 0,categorical,categorical
m s sn,categorical,categorical
m s sn gt 1k,categorical,categorical
m s sn gt 2k,categorical,categorical
m s sn gt 3k,categorical,categorical
m s sn gt 4k,categorical,categorical
m sn 2 3k,categorical,categorical
m sn gt 1k,categorical,categorical
m sn gt 2k,categorical,categorical
m sn gt 3k,categorical,categorical
m sn gt 4k,categorical,categorical
m sn gt 5 0 0,categorical,categorical
m sn gt 6k,categorical,categorical
m sn lt 1k,categorical,categorical
m sn lt 2k,categorical,categorical
m sn lt 3k,categorical,categorical
middle wave poor,categorical,categorical
mod gt 4k,categorical,categorical
mod mixed,categorical,categorical
mod s mixed,categorical,categorical
mod s sn gt 5 0 0,categorical,categorical
mod sn,categorical,categorical
mod sn gt 1k,categorical,categorical
mod sn gt 2k,categorical,categorical
mod sn gt 3k,categorical,categorical
mod sn gt 4k,categorical,categorical
mod sn gt 5 0 0,categorical,categorical
notch 4k,categorical,categorical
notch at 4k,categorical,categorical
o ar c,categorical,categorical
o ar u,categorical,categorical
s sn gt 1k,categorical,categorical
s sn gt 2k,categorical,categorical
s sn gt 4k,categorical,categorical
speech,categorical,categorical
static normal,categorical,categorical
tymp,categorical,categorical
viith nerve signs,categorical,categorical
wave V delayed,categorical,categorical
waveform Ito V prolonged,categorical,categorical
binary Class,categorical,categorical
d 3m Index,integer,integer
V 1,real,real
V 2,real,categorical
V 3,real,categorical
V 4,real,categorical
V 5,real,categorical
V 6,real,categorical
V 7,real,categorical
V 8,real,categorical
V 9,real,categorical
V 1 0,real,categorical
V 1 1,real,categorical
V 1 2,real,categorical
Class,categorical,categorical
d 3m Index,integer,integer
index,categorical,integer
col 1,real,categorical
col 2,real,categorical
col 3,real,integer
col 4,real,real
col 5,real,real
col 6,real,real
col 7,real,real
col 8,real,real
col 9,real,real
col 1 0,real,categorical
col 1 1,real,categorical
col 1 2,real,categorical
col 1 3,real,categorical
col 1 4,real,categorical
col 1 5,real,categorical
col 1 6,real,categorical
col 1 7,real,categorical
col 1 8,real,categorical
col 1 9,real,categorical
col 2 0,real,categorical
col 2 1,real,categorical
col 2 2,real,categorical
col 2 3,real,categorical
col 2 4,real,categorical
col 2 5,real,categorical
col 2 6,real,categorical
col 2 7,real,categorical
col 2 8,real,categorical
col 2 9,real,categorical
col 3 0,real,real
col 3 1,real,categorical
col 3 2,real,categorical
col 3 3,real,categorical
col 3 4,real,real
col 3 5,real,real
col 3 6,real,real
col 3 7,real,real
col 3 8,real,real
col 3 9,real,real
col 4 0,real,real
col 4 1,real,real
col 4 2,real,real
col 4 3,real,real
col 4 4,real,real
col 4 5,real,real
col 4 6,real,real
col 4 7,real,real
col 4 8,real,real
col 4 9,real,real
col 5 0,real,real
col 5 1,real,categorical
col 5 2,real,real
col 5 3,real,real
col 5 4,real,real
col 5 5,real,real
col 5 6,real,real
col 5 7,real,real
col 5 8,real,real
col 5 9,real,real
col 6 0,real,real
class,categorical,categorical
d 3m Index,integer,integer
ID REF,real,categorical
1 0 0 7 s at,real,real
1 2 1 at,real,real
1 4 0 5 i at,real,real
1 4 3 8 at,real,real
1 4 9 4 f at,real,real
1 5 5 2 2 5 6 a at,real,real
1 5 5 2 2 5 7 a at,real,real
1 5 5 2 3 0 9 a at,real,real
1 5 5 2 3 6 5 at,real,real
1 5 5 2 4 2 6 a at,real,real
1 5 5 2 4 5 5 at,real,real
1 5 5 2 4 6 3 at,real,real
1 5 5 2 4 7 7 a at,real,real
1 5 5 2 5 0 7 at,real,real
1 5 5 2 5 0 8 at,real,real
1 5 5 2 5 0 9 a at,real,real
1 5 5 2 5 1 9 at,real,real
1 5 5 2 5 7 5 a at,real,real
1 5 5 2 6 1 0 a at,real,real
1 5 5 2 6 1 5 at,real,real
1 5 5 2 6 1 9 a at,real,real
1 5 5 2 6 2 1 at,real,real
1 5 5 2 6 2 2 s at,real,real
1 5 5 2 6 2 8 a at,real,real
1 5 5 2 6 5 8 a at,real,real
1 5 5 2 7 0 3 s at,real,real
1 5 5 2 7 3 5 at,real,real
1 5 5 2 7 6 7 a at,real,real
1 5 5 2 7 9 7 s at,real,real
1 5 5 2 9 8 5 at,real,real
1 5 5 3 1 0 3 at,real,real
1 5 5 3 1 0 5 s at,real,real
1 5 5 3 1 3 2 a at,real,real
1 5 5 3 1 8 5 at,real,real
1 5 5 3 1 8 6 x at,real,real
1 5 5 3 3 9 4 a at,real,real
1 5 5 3 4 1 3 at,real,real
1 5 5 3 4 3 4 at,real,real
1 5 5 3 4 3 6 at,real,real
1 5 5 3 5 3 0 a at,real,real
1 5 5 3 5 3 8 s at,real,real
1 5 5 3 5 5 1 s at,real,real
1 5 5 3 5 6 7 s at,real,real
1 5 5 3 5 6 9 at,real,real
1 5 5 3 5 7 0 x at,real,real
1 5 5 3 5 7 5 at,real,real
1 5 5 3 5 8 3 a at,real,real
1 5 5 3 5 8 8 at,real,real
1 5 5 3 5 8 9 a at,real,real
1 5 5 3 6 0 2 at,real,real
1 5 5 3 6 1 3 s at,real,real
1 5 5 3 6 2 2 a at,real,real
1 5 5 3 6 7 7 a at,real,real
1 5 5 3 6 7 8 a at,real,real
1 5 5 3 6 8 1 a at,real,real
1 5 5 3 7 0 3 at,real,real
1 5 5 3 7 1 5 s at,real,real
1 5 5 3 7 1 8 at,real,real
1 5 5 3 9 0 6 s at,real,real
1 5 5 3 9 1 0 at,real,real
1 5 5 3 9 4 6 at,real,real
1 5 5 3 9 6 2 s at,real,real
1 5 5 3 9 7 0 s at,real,real
1 5 5 3 9 7 2 a at,real,real
1 5 5 3 9 7 6 a at,real,real
1 5 5 3 9 7 7 a at,real,real
1 5 5 3 9 7 9 at,real,real
1 5 5 3 9 8 4 s at,real,real
1 5 5 3 9 8 6 at,real,real
1 5 5 3 9 9 3 s at,real,real
1 5 5 4 0 0 7 at,real,real
1 5 5 4 0 1 8 at,real,real
1 5 5 4 0 2 1 a at,real,real
1 5 5 4 0 4 4 a at,real,real
1 5 5 4 0 7 8 s at,real,real
1 5 5 4 0 8 9 s at,real,real
1 5 5 4 1 4 9 at,real,real
1 5 5 4 1 6 7 a at,real,real
1 5 5 4 1 6 8 a at,real,real
1 5 5 4 1 9 5 a at,real,real
1 5 5 4 2 4 1 at,real,real
